msn;reg;hex_code;deliv;exit;type_text;type_code;airline;airline_country;airline_type;operator;operator_country;MTOW;MZFW;MZFW_Range;MZFW_Payload;MZFW_Fuel;MFW;MFW_Range;MFW_Payload;MFM_Fuel;OEW;OEW_Range;OEW_Payload;OEW_Fuel;Volume;Category;v_max;k_m;contact;num_last_flights;a_margin;b_margin;c_margin;d_margin;current_location_lat;current_location_long;virtual_base_lat;virtual_base_long;acmi_h;charter_focus;fuel_price_kg;co2_price_kg
1448;N334QT;;2013-10-29 00:00:00;;Airbus A330-200F;A332;Avianca Cargo;Colombia;Cargo;Avianca Cargo;Colombia;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.aviancacargo.com//index.aspx;30;500.0;6.0;-1.1;45.0;6.16454;-75.4231;2.9791978347379584;-73.64617765588292;5229.433088100406;1;0.65461;0.10112
1506;N336QT;;2019-05-10 00:00:00;;Airbus A330-200F;A332;Avianca Cargo;Colombia;Cargo;Avianca Cargo;Colombia;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.aviancacargo.com//index.aspx;30;500.0;6.0;-1.1;45.0;-34.8222;-58.5358;7.185676330838707;-75.97076528158628;5229.433088100406;1;0.65461;0.10112
1524;D-ALMA;;2018-08-14 00:00:00;;Airbus A330-200F;A332;DHL;Germany;Cargo;European Air Transport;Germany;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.dhl.com/ua-en/home/our-divisions/global-forwarding/air-freight.html;30;500.0;6.0;-1.1;45.0;45.6305999756;8.7281103134;53.568751437383234;-38.04454558656418;5229.433088100406;1;0.65461;0.10112
1534;N335QT;;2014-12-31 00:00:00;;Airbus A330-200F;A332;Avianca Cargo;Colombia;Cargo;Avianca Cargo;Colombia;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.aviancacargo.com//index.aspx;30;500.0;6.0;-1.1;45.0;-25.5284996033;-49.1758003235;9.628984721675534;-79.25316823139632;5229.433088100406;1;0.65461;0.10112
1550;TC-JOU;;2015-04-17 00:00:00;;Airbus A330-200F;A332;Turkish Cargo;Turkey;Cargo;Turkish Cargo;Turkey;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.turkishcargo.com.tr/en;30;500.0;6.0;-1.1;45.0;52.3086013794;4.7638897896;42.491580294323086;43.83158905734123;5229.433088100406;1;0.65461;0.10112
1578;HA-LHU;;2021-07-01 00:00:00;;Airbus A330-200F;A332;Hungary Air Cargo;Hungary;Cargo;Wizz Air;Hungary;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;Non-commercial use of the fleet;30;500.0;6.0;-1.1;45.0;30.2294998169;120.4339981079;48.31192589622904;77.75221438363774;5229.433088100406;1;0.65461;0.10112
1584;F-HMRI;;2023-01-31 00:00:00;;Airbus A330-200F;A332;CMA CGM Air Cargo;France;Cargo;CMA CGM Air Cargo;France;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.cma-cgm.com/air-freight/charter-flights;30;500.0;6.0;-1.1;45.0;41.275333;28.752;32.57546570528561;20.676490472704952;5229.433088100406;1;0.65461;0.10112
1594;OO-SEA;;2021-03-06 00:00:00;;Airbus A330-200F;A332;CMA CGM Air Cargo;France;Cargo;Air Belgium;Belgium;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.airbelgium.com/en/air-belgium-cargo/;30;500.0;6.0;-1.1;45.0;49.0127983093;2.5499999523;39.351691337760606;44.958352178910104;5229.433088100406;1;0.65461;0.10112
1688;F-HMRG;;2022-11-10 00:00:00;;Airbus A330-200F;A332;CMA CGM Air Cargo;France;Cargo;CMA CGM Air Cargo;France;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.cma-cgm.com/air-freight/charter-flights;30;500.0;6.0;-1.1;45.0;49.0127983093;2.5499999523;38.48472159805211;52.8872787378534;5229.433088100406;1;0.65461;0.10112
1708;F-HMRH;;2022-12-09 00:00:00;;Airbus A330-200F;A332;CMA CGM Air Cargo;France;Cargo;CMA CGM Air Cargo;France;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.cma-cgm.com/air-freight/charter-flights;30;500.0;6.0;-1.1;45.0;41.275333;28.752;37.816206769180496;19.02826479348301;5229.433088100406;1;0.65461;0.10112
1722;TC-JOV;;2016-04-28 00:00:00;;Airbus A330-200F;A332;Turkish Cargo;Turkey;Cargo;Turkish Cargo;Turkey;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.turkishcargo.com.tr/en;30;500.0;6.0;-1.1;45.0;41.275333;28.752;45.76449454730304;45.66843006564537;5229.433088100406;1;0.65461;0.10112
1750;TC-JOY;;2016-10-31 00:00:00;;Airbus A330-200F;A332;Turkish Cargo;Turkey;Cargo;Turkish Cargo;Turkey;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.turkishcargo.com.tr/en;30;500.0;6.0;-1.1;45.0;41.275333;28.752;34.98810842831422;47.48782930960617;5229.433088100406;1;0.65461;0.10112
1768;TC-JOZ;;2017-02-10 00:00:00;;Airbus A330-200F;A332;Turkish Cargo;Turkey;Cargo;Turkish Cargo;Turkey;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.turkishcargo.com.tr/en;30;500.0;6.0;-1.1;45.0;-26.133667;28.242333;43.54272401758544;48.065287205108284;5229.433088100406;1;0.65461;0.10112
1772;D-ALEJ;;2019-05-28 00:00:00;;Airbus A330-200F;A332;DHL;Germany;Cargo;European Air Transport;Germany;233000.0;173000.0;5950.0;63600.0;60000.0;154439.0;10649.0;45039.0;78561.0;109400.0;13519.0;0.0;78561.0;460.0;8.0;818.7309869299357;268.5169840200235;https://www.dhl.com/ua-en/home/our-divisions/global-forwarding/air-freight.html;30;500.0;6.0;-1.1;45.0;50.8658981323;7.1427397728;49.145339710598954;61.967915896145314;5229.433088100406;1;0.65461;0.10112
116;EI-HEA;;2020-10-15 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;ASL Airlines;Ireland;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;30;500.0;6.0;-1.1;45.0;46.8622016907;1.7306699753;50.25800223284431;8.36450661837887;5343.139592634112;1;0.65461;0.10112
127;EI-HEB;;2018-03-01 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;ASL Airlines;Ireland;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;30;500.0;6.0;-1.1;45.0;52.3086013794;4.7638897896;56.85849162294839;-18.883325087110244;5343.139592634112;1;0.65461;0.10112
231;EI-HEC;;2019-09-25 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;ASL Airlines;Ireland;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;30;500.0;6.0;-1.1;45.0;46.8622016907;1.7306699753;53.61709463857278;0.35537324284581534;5343.139592634112;1;0.65461;0.10112
713;G-EODS;;2021-08-27 00:00:00;;Airbus A330-300F;A333;Geodis Air Network;France;Cargo;Titan Airways;United Kingdom;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.titan-airways.com;30;500.0;6.0;-1.1;45.0;31.7226009369;35.9931983948;61.4783682069873;19.705912238928047;5343.139592634112;1;0.65461;0.10112
777;B-LDR;;2020-06-11 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;Air Hong Kong;Hong Kong;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.airhongkong.com.hk;30;500.0;6.0;-1.1;45.0;35.7647018433;140.3860015869;18.287690084720733;114.11589430115525;5343.139592634112;1;0.65461;0.10112
781;B-LDQ;;2020-08-23 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;Air Hong Kong;Hong Kong;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.airhongkong.com.hk;30;500.0;6.0;-1.1;45.0;10.8187999725;106.652000427;19.610368020587295;118.67195276983485;5343.139592634112;1;0.65461;0.10112
879;TC-MCM;;2021-11-17 00:00:00;;Airbus A330-300F;A333;MNG Airlines;Turkey;Cargo;MNG Airlines;Turkey;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.mngairlines.com;30;500.0;6.0;-1.1;45.0;41.275333;28.752;51.73644670622493;19.83814922440351;5343.139592634112;1;0.65461;0.10112
889;TC-MCN;;2021-06-06 00:00:00;;Airbus A330-300F;A333;MNG Airlines;Turkey;Cargo;MNG Airlines;Turkey;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.mngairlines.com;30;500.0;6.0;-1.1;45.0;41.275333;28.752;45.16261747205767;38.56887352971224;5343.139592634112;1;0.65461;0.10112
937;9H-SMC;;2021-06-28 00:00:00;;Airbus A330-300F;A333;SmartLynx;Latvia;Cargo;SmartLynx Malta;SmartLynx Malta;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.smartlynx.aero/en/cargo;30;500.0;6.0;-1.1;45.0;30.5785007477;103.9469985962;26.705492632532433;117.53616719738346;5343.139592634112;1;0.65461;0.10112
937;B-6112;;Due;;Airbus A330-300F;A333;Sichuan Airlines;China;Cargo;Sichuan Airlines;China;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;http://global.sichuanair.com/www/?country=US-EN#/home;30;500.0;6.0;-1.1;45.0;;;;;5343.139592634112;1;0.65461;0.10112
958;9H-VDC;;2022-05-16 00:00:00;;Airbus A330-300F;A333;Galistar Malta;Malta;Cargo;Galistar Malta;Malta;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.instagram.com/galistairinfiniteaviation/;30;500.0;6.0;-1.1;45.0;22.3089008331;113.915000916;16.00412338938317;113.40963195079236;5343.139592634112;1;0.65461;0.10112
964;EI-MAE;;2022-06-05 00:00:00;;Airbus A330-300F;A333;MAS Air Cargo;Mexico;Cargo;Galistar Malta;Malta;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.instagram.com/galistairinfiniteaviation/;30;500.0;6.0;-1.1;45.0;34.8956711111111;-82.2188594444444;37.07206489671186;-82.32588462007556;5343.139592634112;1;0.65461;0.10112
1107;D-ACVG;;2021-05-08 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;European Air Transport;Germany;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.dhl.com/ua-en/home/our-divisions/global-forwarding/air-freight.html;30;500.0;6.0;-1.1;45.0;33.6366996111111;-84.427864;54.64153743529401;-18.943879410570666;5343.139592634112;1;0.65461;0.10112
1124;B-LDT;;2021-01-11 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;Air Hong Kong;Hong Kong;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.airhongkong.com.hk;30;500.0;6.0;-1.1;45.0;1.3501900434;103.9940032959;21.9539094312509;117.92153214431818;5343.139592634112;1;0.65461;0.10112
1401;B-LDU;;2022-08-16 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;Air Hong Kong;Hong Kong;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.airhongkong.com.hk;30;500.0;6.0;-1.1;45.0;14.508600235;121.019996643;21.76609191418974;118.54957042223025;5343.139592634112;1;0.65461;0.10112
1477;D-AJFK;;2021-10-05 00:00:00;;Airbus A330-300F;A333;DHL;Germany;Cargo;European Air Transport;Germany;242000.0;175000.0;7778.0;45600.0;67000.0;163976.0;10125.0;34576.0;78024.0;129400.0;12230.0;0.0;78024.0;526.0;8.0;827.0845039722107;259.8830220568065;https://www.dhl.com/ua-en/home/our-divisions/global-forwarding/air-freight.html;30;500.0;6.0;-1.1;45.0;51.4323997498;12.2416000366;58.344061239050816;22.62542091643962;5343.139592634112;1;0.65461;0.10112
43481244;UR-09307;;2016-06-14 00:00:00;;An-22;AN22;Antonov Airlines;Ukraine;Cargo;Antonov Airlines;Ukraine;250000.0;225000.0;5000.0;111000.0;25000.0;207000.0;7250.0;93000.0;43000.0;114000.0;8000.0;0.0;43000.0;700.0;8.0;505.2646156694978;126.1775264864848;https://www.antonov.com/en/airlines;30;500.0;6.0;-1.1;45.0;;;;;5442.685798813043;1;0.65461;0.10112
46800;N330AU;;2010-03-02 00:00:00;;McDonnell Douglas MD-10-30F;DC10;Project Orbis;United States;Cargo;Project Orbis;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;Non-commercial use of the fleet;30;500.0;6.0;-1.1;45.0;15.1859998703;120.559997559;37.215640533802265;120.4281276535014;5602.572470839693;1;0.65461;0.10112
46802;N303FE;;1984-02-29 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;;;;;5602.572470839693;1;0.65461;0.10112
46837;N318FE;;1994-07-06 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;38.40664888655816;-90.64891143988771;38.40664888655816;-90.64891143988771;5602.572470839693;1;0.65461;0.10112
46871;N311FE;;1985-12-23 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;32.643744441540214;-91.99274095814194;32.643744441540214;-91.99274095814194;5602.572470839693;1;0.65461;0.10112
46992;N304FE;;1984-05-05 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;41.979416031656555;-99.45968332981262;41.979416031656555;-99.45968332981262;5602.572470839693;1;0.65461;0.10112
47820;N319FE;;1994-09-03 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;39.307448334244235;-89.46989628604715;39.307448334244235;-89.46989628604715;5602.572470839693;1;0.65461;0.10112
47835;N320FE;;1992-02-20 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;;;;;5602.572470839693;1;0.65461;0.10112
47836;N321FE;;1992-07-02 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;31.240576596514515;-93.8066902101474;31.240576596514515;-93.8066902101474;5602.572470839693;1;0.65461;0.10112
48287;N306FE;;1986-01-24 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;33.85370244087501;-94.38648235077139;33.85370244087501;-94.38648235077139;5602.572470839693;1;0.65461;0.10112
48291;N307FE;;1986-03-08 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;37.286618770853195;-90.80980375871957;37.286618770853195;-90.80980375871957;5602.572470839693;1;0.65461;0.10112
48311;N313FE;;1988-05-28 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;38.300317035999846;-88.14989473624793;38.300317035999846;-88.14989473624793;5602.572470839693;1;0.65461;0.10112
48312;CP-2791;;2013-07-02 00:00:00;;McDonnell Douglas MD-10-30F;DC10;TAB Cargo;Bolivia;Cargo;TAB Cargo;Bolivia;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;http://tab-bolivia.com;30;500.0;6.0;-1.1;45.0;-17.4211006165;-66.1771011353;-7.628962605024344;-68.96816495155896;5602.572470839693;1;0.65461;0.10112
48313;N315FE;;1988-09-29 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;;;;;5602.572470839693;1;0.65461;0.10112
48314;N316FE;;1988-10-28 00:00:00;;McDonnell Douglas MD-10-30F;DC10;FedEx;United States;Cargo;FedEx;United States;263084.0;187787.0;6759.0;66587.0;75297.0;153084.0;10186.0;31884.0;110000.0;121200.0;12000.0;0.0;110000.0;380.0;8.0;870.9771738083818;235.3028486122733;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;36.64305698650731;-96.1047352345856;36.64305698650731;-96.1047352345856;5602.572470839693;1;0.65461;0.10112
48401;N601FE;;1991-06-27 00:00:00;;McDonnell Douglas MD-11 (F);MD11;FedEx;United States;Cargo;FedEx;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;43.422737300122364;-87.6370215377366;43.422737300122364;-87.6370215377366;5874.544576133805;1;0.65461;0.10112
48402;N602FE;;1991-05-29 00:00:00;;McDonnell Douglas MD-11 (F);MD11;FedEx;United States;Cargo;FedEx;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.fedex.com/en-gb/logistics/air-freight.html;30;500.0;6.0;-1.1;45.0;20.5217990875;-103.3109970093;37.67664944433893;-91.1129506865792;5874.544576133805;1;0.65461;0.10112
48404;N255UP;;2005-05-11 00:00:00;;McDonnell Douglas MD-11 (F);MD11;UPS;United States;Cargo;UPS;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.aircargo.ups.com/en-us/aircraft-charter-services;30;500.0;6.0;-1.1;45.0;33.9388377777778;-81.1195361111111;37.87554549330129;-94.52243946147124;5874.544576133805;1;0.65461;0.10112
48405;N256UP;;2005-06-04 00:00:00;;McDonnell Douglas MD-11 (F);MD11;UPS;United States;Cargo;UPS;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.aircargo.ups.com/en-us/aircraft-charter-services;30;500.0;6.0;-1.1;45.0;42.7786388888889;-84.5861944444444;38.610332348944155;-89.49831229858513;5874.544576133805;1;0.65461;0.10112
48406;N254UP;;2002-07-17 00:00:00;;McDonnell Douglas MD-11 (F);MD11;UPS;United States;Cargo;UPS;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.aircargo.ups.com/en-us/aircraft-charter-services;30;500.0;6.0;-1.1;45.0;29.5339583333333;-98.4690569444444;39.27472882981051;-92.99566735786031;5874.544576133805;1;0.65461;0.10112
48411;N411SN;;2014-09-01 00:00:00;;McDonnell Douglas MD-11 (F);MD11;Western Global Airlines;United States;Cargo;Western Global Airlines;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.westernglobalairlines.com;30;500.0;6.0;-1.1;45.0;37.4691009521;126.4509963989;27.389898087996933;-84.11819666525672;5874.544576133805;1;0.65461;0.10112
48412;N412SN;;2014-09-25 00:00:00;;McDonnell Douglas MD-11 (F);MD11;Western Global Airlines;United States;Cargo;Western Global Airlines;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.westernglobalairlines.com;30;500.0;6.0;-1.1;45.0;33.2998696666667;-104.529397638889;70.92863581449811;-138.20278110368457;5874.544576133805;1;0.65461;0.10112
48415;N415JN;;2014-08-12 00:00:00;;McDonnell Douglas MD-11 (F);MD11;Western Global Airlines;United States;Cargo;Western Global Airlines;United States;286000.0;209246.0;6653.0;87321.0;76754.0;169065.0;11760.0;47140.0;116935.0;121925.0;14954.0;0.0;116935.0;570.0;8.0;866.6555895930813;228.9056425918641;https://www.westernglobalairlines.com;30;500.0;6.0;-1.1;45.0;35.0589444444444;-118.150611111111;37.606952139810986;-87.30475956137829;5874.544576133805;1;0.65461;0.10112
